reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |  4 Hours before takeoff we received a Mail stating a cryptic message that there are disruptions to be expected as there is a limit on how many planes can leave at the same time. So did the capacity of the Heathrow Airport really hit British Airways by surprise, 4h before departure? Anyhow - we took the one hour delay so what - but then we have been forced to check in our Hand luggage. I travel only with hand luggage to avoid waiting for the ultra slow processing of the checked in luggage. Overall 2h later at home than planed, with really no reason, just due to incompetent people. Service level far worse then Ryanair and triple the price. Really never again. Thanks for nothing.",    hours before takeoff we received a mail stating a cryptic message that there are disruptions to be expected as there is a limit on how many planes can leave at the same time so did the capacity of the heathrow airport really hit british airways by surprise h before departure anyhow  we took the one hour delay so what  but then we have been forced to check in our hand luggage i travel only with hand luggage to avoid waiting for the ultra slow processing of the checked in luggage overall h later at home than planed with really no reason just due to incompetent people service level far worse then ryanair and triple the price really never again thanks for nothing,-0.045588235294117645,Negative,['Specific Service Issues']
"Not Verified |  
We traveled to Lisbon for our dream vacation, a cruise to Portugal and Spain. Our friends did not EVER get their luggage. It was a two week cruise. Two weeks without a change of clothes or her CPAP machine. Contacting customer service was a nightmare. We never talked to a real person. Very little effort was put into getting them their bags. In one port we were on the ship and the bags were at the airport. The airlines did not deliver the bags nor did they tell our friends that they needed to go get them. The airline couldn’t be bothered to take the bags from the airport to the ship. BA says it is their policy to get you your bags within 72 hours. That is a joke! It’s been over two weeks and they still don’t have them. They are back home in the US and last they heard the bags were in Lisbon! If your have a choice, do not fly British Airways. Customer Service is non existent!","   
we traveled to lisbon for our dream vacation a cruise to portugal and spain our friends did not ever get their luggage it was a two week cruise two weeks without a change of clothes or her cpap machine contacting customer service was a nightmare we never talked to a real person very little effort was put into getting them their bags in one port we were on the ship and the bags were at the airport the airlines did not deliver the bags nor did they tell our friends that they needed to go get them the airline couldn’t be bothered to take the bags from the airport to the ship ba says it is their policy to get you your bags within  hours that is a joke it’s been over two weeks and they still don’t have them they are back home in the us and last they heard the bags were in lisbon if your have a choice do not fly british airways customer service is non existent",-0.07395833333333333,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |   1. Ground crew in Heathrow left 60 passengers luggage. We had 3 bags. 2. The Heathrow ground crew left 1 of ours behind after the 1st two were received the next day. 3. The Heathrow ground crew lost our 3rd bag 4 times and we were on the phone with them for over 3 hrs over the course of the week! 4. Due to this, we had to spend $500 on health and beauty items for my wife on our cruise. 5. British Airways said they MIGHT reimburse after 3 months. 6. We had to spend $100 in cab fare to Barcelona because the Bacelona ground crew (Iberia) claimed they had delivered it to us. 7. Heathrow ground crew made us 15 minutes late arriving back into Heathrow after our cruise. We actually landed 10 minutes early, but those incompetent people still were not ready for us. 8. The Heathrow ground crew caused us to leave 45 minutes late even though ALL passengers were boarded and ready 15 minutes before the departure time. This will probably mean we will miss our connection in Anchorage. BA clearly does not care or know how to operate a ground base...shameful. BA is a joke and should be embarrassed they can't operate like a normal airline. They do not grasp the concept that even a small hiccup can cause mass ripples of chaos to other people.",     ground crew in heathrow left  passengers luggage we had  bags  the heathrow ground crew left  of ours behind after the st two were received the next day  the heathrow ground crew lost our rd bag  times and we were on the phone with them for over  hrs over the course of the week  due to this we had to spend  on health and beauty items for my wife on our cruise  british airways said they might reimburse after  months  we had to spend  in cab fare to barcelona because the bacelona ground crew iberia claimed they had delivered it to us  heathrow ground crew made us  minutes late arriving back into heathrow after our cruise we actually landed  minutes early but those incompetent people still were not ready for us  the heathrow ground crew caused us to leave  minutes late even though all passengers were boarded and ready  minutes before the departure time this will probably mean we will miss our connection in anchorage ba clearly does not care or know how to operate a ground baseshameful ba is a joke and should be embarrassed they cant operate like a normal airline they do not grasp the concept that even a small hiccup can cause mass ripples of chaos to other people,-0.09013157894736842,Negative,"['Staffing Levels', 'Specific Service Issues']"
"Not Verified |  Absolutely the worst experience ever.  Flew into Heathrow, no problem. Waited for 5 hours, three extra hours, for our connection to Porto then the cancelled the flight. Scrambled for a hotel and a new flight the next day. They routed us through Madrid the next morning. That flight was 1.5 hours late so we missed our connection to Porto. Because we missed the connection (their fault), they cancelled our return flights. After two hours on the phone with customer service from the Madrid airport, they booked us a new return flight, then they made is pay $ 1300 to fly from Madrid to Porto. Then, for no reason they cancelled our return flight again! After hours, and hours and hours with customer service, we finally got a return flight five days after our original return flight. Meanwhile, they lost my wife's luggage. We finally got 15 DAYS after they lost it. Return flight? More problems with our reservations. At no point was British Airways helpful. They left the onus on us to fix their mistakes at every turn. They completely ruined a three week vacation and they don't care. They wouldn't even let us speak to a supervisor or manager. Awful, bordering on passenger abuse.",   absolutely the worst experience ever  flew into heathrow no problem waited for  hours three extra hours for our connection to porto then the cancelled the flight scrambled for a hotel and a new flight the next day they routed us through madrid the next morning that flight was  hours late so we missed our connection to porto because we missed the connection their fault they cancelled our return flights after two hours on the phone with customer service from the madrid airport they booked us a new return flight then they made is pay   to fly from madrid to porto then for no reason they cancelled our return flight again after hours and hours and hours with customer service we finally got a return flight five days after our original return flight meanwhile they lost my wifes luggage we finally got  days after they lost it return flight more problems with our reservations at no point was british airways helpful they left the onus on us to fix their mistakes at every turn they completely ruined a three week vacation and they dont care they wouldnt even let us speak to a supervisor or manager awful bordering on passenger abuse,-0.0030748663101604263,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |   I flew from Istanbul to London in Business class. For more than half of the flight a child was watching an iPad very loud with no phones plugged in - it was three rows in front of me and disrupted my flight as I could hear it above my headphones. Staff thought this was fine and refused to tell the mom to turn it down. Why is this acceptable on a flight especially in business class? Has this airline turned into a zoo? Are staff given no training in customer service? Why is a child allowed to disrupt other passengers? When I told the staff she just laughed at me. BA customer service is a disgrace. I've not even mentioned the food but it was bad, really bad.",    i flew from istanbul to london in business class for more than half of the flight a child was watching an ipad very loud with no phones plugged in  it was three rows in front of me and disrupted my flight as i could hear it above my headphones staff thought this was fine and refused to tell the mom to turn it down why is this acceptable on a flight especially in business class has this airline turned into a zoo are staff given no training in customer service why is a child allowed to disrupt other passengers when i told the staff she just laughed at me ba customer service is a disgrace ive not even mentioned the food but it was bad really bad,-0.009141414141414096,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |   The flight departed over an hour late due to a late inbound plane. The plane was very full, and half of the economy class passengers were forced to check in their larger cabin baggage at the gate when boarding, making a complete mockery of the hand luggage allowance advertised. Lots of passengers on board were stressed out about missing onwards connections due to the delays (and some did miss them as their next gates had closed by the time we disembarked at Heathrow). Onboard service was ok but minimal  - BA gave up being a full-service airline some time ago. More concerning is that trying to get hold of customers services to make changes to bookings and deal with problems was non-existent. The airline seems to make it deliberately hard for its customers to contact it.",    the flight departed over an hour late due to a late inbound plane the plane was very full and half of the economy class passengers were forced to check in their larger cabin baggage at the gate when boarding making a complete mockery of the hand luggage allowance advertised lots of passengers on board were stressed out about missing onwards connections due to the delays and some did miss them as their next gates had closed by the time we disembarked at heathrow onboard service was ok but minimal   ba gave up being a fullservice airline some time ago more concerning is that trying to get hold of customers services to make changes to bookings and deal with problems was nonexistent the airline seems to make it deliberately hard for its customers to contact it,-0.02833333333333334,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |   The already delayed aircraft landed and apart from the small BA logo on the rear of the fuselage, there was no indication as to whom the carrier really was. Boarding turned into a farce with passenger groups being told to wait in one queue in order to board, only to be informed we were on the wrong place and our boarding wasn't allowed yet. The interior cabin was reminiscent of a BA cabin from twenty years earlier except the tight legroom and uncomfortable seating which made a budget airline feel luxurious. The crew were not BA but from an unknown charter company. Service was slow, and as usual, choices of food to purchase ran out before they'd reached row 24. I requested a cup of tea which never appeared. Thank goodness for my airport purchased water and the tiny offering of pretzels. The over officious senior flight attendant, who'd been facilitating in 'Club Europe' appeared in economy and immediately slammed down the armrests (whilst still in mid flight) making an already uncomfortable journey feel worse. ""Cattle class"" was definitely that! To say I was happy to land and disembark was an understatement. Never again BA, never again!",    the already delayed aircraft landed and apart from the small ba logo on the rear of the fuselage there was no indication as to whom the carrier really was boarding turned into a farce with passenger groups being told to wait in one queue in order to board only to be informed we were on the wrong place and our boarding wasnt allowed yet the interior cabin was reminiscent of a ba cabin from twenty years earlier except the tight legroom and uncomfortable seating which made a budget airline feel luxurious the crew were not ba but from an unknown charter company service was slow and as usual choices of food to purchase ran out before theyd reached row  i requested a cup of tea which never appeared thank goodness for my airport purchased water and the tiny offering of pretzels the over officious senior flight attendant whod been facilitating in club europe appeared in economy and immediately slammed down the armrests whilst still in mid flight making an already uncomfortable journey feel worse cattle class was definitely that to say i was happy to land and disembark was an understatement never again ba never again,-0.11670634920634919,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |   Caught up in the Gatwick cancellation fiasco; at some point between what was smooth check in (unable to do online as part of group travel) and security, the flight was cancelled; (we were denied entry to security and departures as a result). It was at this point that we discovered BA Gatwick are not BA, but a masquerade, who are unable to help and and provide very little assistance unless the 'real BA' provide information, and even though our baggage was now airside, didn't have a clue as to how we could get it back. It is, however, with thanks to a supervisor from Business Class check in, who came to our assistance and help with our predicament- baggage retrieval, information on what to claim and how, and our revised BA flight from LHR the following evening. (Difficult to give a rating for cabin service as we didn't even board the aircraft)",    caught up in the gatwick cancellation fiasco at some point between what was smooth check in unable to do online as part of group travel and security the flight was cancelled we were denied entry to security and departures as a result it was at this point that we discovered ba gatwick are not ba but a masquerade who are unable to help and and provide very little assistance unless the real ba provide information and even though our baggage was now airside didnt have a clue as to how we could get it back it is however with thanks to a supervisor from business class check in who came to our assistance and help with our predicament baggage retrieval information on what to claim and how and our revised ba flight from lhr the following evening difficult to give a rating for cabin service as we didnt even board the aircraft,-0.10486111111111113,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |   BA has a real problem with boarding it's flights. Those who get on first fill the luggage bins with 2 bags, one of which is supposed to be small and under seat only. Cabin staff don't bother implementing their own rules. Subsequent passengers mill up and down the aisle, bumping into each other, searching for space. Boarding this flight took an hour as a result of this nonsense. The incoming flight was late already so our 90 minute flight was 90 minutes late.",    ba has a real problem with boarding its flights those who get on first fill the luggage bins with  bags one of which is supposed to be small and under seat only cabin staff dont bother implementing their own rules subsequent passengers mill up and down the aisle bumping into each other searching for space boarding this flight took an hour as a result of this nonsense the incoming flight was late already so our  minute flight was  minutes late,-0.008055555555555548,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
✅ Trip Verified | Our connecting flight from London to Glasgow was canceled and we were forced to wait 12 hours in the airport for a new flight. When we received our luggage at Glasgow we discovered that our luggage was soaking wet. My wife’s luggage contents were wet and had to be air dried.,  our connecting flight from london to glasgow was canceled and we were forced to wait  hours in the airport for a new flight when we received our luggage at glasgow we discovered that our luggage was soaking wet my wife’s luggage contents were wet and had to be air dried,-0.11272727272727275,Negative,['Specific Service Issues']
"✅ Trip Verified |   The worst airline I have ever flown with. Allocated the very back row next to the toilets and galley. No chance of getting any sleep, question asked of possible seat movement ignored and getting bumped the entire time by cabin crew walking or pushing kart up and down aisle without one apology. Would have been better sitting in the luggage compartment.",    the worst airline i have ever flown with allocated the very back row next to the toilets and galley no chance of getting any sleep question asked of possible seat movement ignored and getting bumped the entire time by cabin crew walking or pushing kart up and down aisle without one apology would have been better sitting in the luggage compartment,-0.09365079365079364,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  The worst journey in my life. The connection time at LHR was only 1 hour, but the flight from MXP was on delay. I had to rush to change terminal by train and arrived risking a heart attack. After that the plane just stayed there for another 40 minutes. Despite that, upon arrival at SJC my baggage was lost. I filled the form and gave to the employee. I was not given any receipt, so I did not have any reference number. BA phone number at SJC simply never answer. I called twice the toll free number and realized they did not record the delivery address. I had to enter myself online, dealing with a shitty website. They delivered the baggage three days later. I claimed for compensation online, as I had to buy clothes and other stuff and I did never get a receipt. I was expecting an upgrade for the flight back to MXP, but nothing happened, neither they allowed me to enter BA lounge at SJC. Bad customer service. The only positive side was price, but obviously this cannot justify this treatment and if I knew , I would never flown by BA. Never again!",   the worst journey in my life the connection time at lhr was only  hour but the flight from mxp was on delay i had to rush to change terminal by train and arrived risking a heart attack after that the plane just stayed there for another  minutes despite that upon arrival at sjc my baggage was lost i filled the form and gave to the employee i was not given any receipt so i did not have any reference number ba phone number at sjc simply never answer i called twice the toll free number and realized they did not record the delivery address i had to enter myself online dealing with a shitty website they delivered the baggage three days later i claimed for compensation online as i had to buy clothes and other stuff and i did never get a receipt i was expecting an upgrade for the flight back to mxp but nothing happened neither they allowed me to enter ba lounge at sjc bad customer service the only positive side was price but obviously this cannot justify this treatment and if i knew  i would never flown by ba never again,-0.06647727272727272,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | One of the worst experiences on the worst airline. The flight was delayed due to earlier technical issues. The time slipped from 17:00 to 20:00 to 22:00 and finally cancelled. There was zero information given. Despite paying well over the odds for business class, we were booted out of the BA lounge two hours before the flight. When it was finally cancelled, the BA staff. Without explanation, told everyone to go to a gate. After another hour or so they made us re enter the UK via passport control, a further 40 minute wait. By now the airport was closing and there was no sign of our bags or any help from BA. A passing Gatwick engineer finally helped us locate the bags. BA completely washed their hands of us and in contravention of CAA rules refused to find us accommodation. Many slept in a bus stop overnight. There were people with young children who couldn’t find somewhere to stay and yet BA had closed down and left. The following day the replacement flight was also late and due to an admin mistake had no catering or liquids for a 2 1/2 hr flight. Overall the service was shockingly bad, the worst I have experienced from any airline. I will not ever use them again.",  one of the worst experiences on the worst airline the flight was delayed due to earlier technical issues the time slipped from  to  to  and finally cancelled there was zero information given despite paying well over the odds for business class we were booted out of the ba lounge two hours before the flight when it was finally cancelled the ba staff without explanation told everyone to go to a gate after another hour or so they made us re enter the uk via passport control a further  minute wait by now the airport was closing and there was no sign of our bags or any help from ba a passing gatwick engineer finally helped us locate the bags ba completely washed their hands of us and in contravention of caa rules refused to find us accommodation many slept in a bus stop overnight there were people with young children who couldn’t find somewhere to stay and yet ba had closed down and left the following day the replacement flight was also late and due to an admin mistake had no catering or liquids for a   hr flight overall the service was shockingly bad the worst i have experienced from any airline i will not ever use them again,-0.13661616161616158,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | I had a flight from Miami, Florida to Dublin, Ireland, via London's Heathrow airport. The outbound flight from Miami was delayed and we were further delayed when our gate was occupied when we arrived in Heathrow. The total delay was roughly an hour, but it was enough to make our connection a challenge, where we had 73 minutes between original arrival time until the departure time to Dublin. When we headed to our connection flight, we were stopped by security personnel at a checkpoint and told us that the gate to our connection flight had already closed. This was twenty minutes prior to departure time. They ushered us to customer service to be rebooked. Given the busy weekend of travel, we were rebooked on a flight at a different airport and were told that our cost to get there would be reimbursed. We then waited 3 hours for our luggage, and then took a cab to London's City Airport. The cab fare was roughly $500. When I filed a claim with British Airways, they refused the claim and told me that we had plenty of time to make our connecting flight and therefore they denied my claim to be reimbursed for the cab fare. This is after I explained that it was British Airways employees who ushered us to rebook the flight despite the 20 minute timeframe to make the connecting flight. The person who rebooked us, told us it was policy that they close the gate 20 minutes prior to departure. I will never fly this awful airline again. Given the other feedback on this site, it appears that that is the overwhelming sentiment.",  i had a flight from miami florida to dublin ireland via londons heathrow airport the outbound flight from miami was delayed and we were further delayed when our gate was occupied when we arrived in heathrow the total delay was roughly an hour but it was enough to make our connection a challenge where we had  minutes between original arrival time until the departure time to dublin when we headed to our connection flight we were stopped by security personnel at a checkpoint and told us that the gate to our connection flight had already closed this was twenty minutes prior to departure time they ushered us to customer service to be rebooked given the busy weekend of travel we were rebooked on a flight at a different airport and were told that our cost to get there would be reimbursed we then waited  hours for our luggage and then took a cab to londons city airport the cab fare was roughly  when i filed a claim with british airways they refused the claim and told me that we had plenty of time to make our connecting flight and therefore they denied my claim to be reimbursed for the cab fare this is after i explained that it was british airways employees who ushered us to rebook the flight despite the  minute timeframe to make the connecting flight the person who rebooked us told us it was policy that they close the gate  minutes prior to departure i will never fly this awful airline again given the other feedback on this site it appears that that is the overwhelming sentiment,-0.05,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified |  We started our day with BA in Prague. The flight actually left on time! I came to find out that’s very unusual. We purchased business class seats. As you can see from the picture they hardly were business class. All they did was block off the middle seat in the first few rows and called it business class. Horrible flight. In addition I had a really rude rude check in clerk basically yell at me when I excused myself and asked if she could give a little bit of priority to the many business class passengers who weren’t being served. Then we got to Heathrow and the real fun began. We had a 4 hour delay. They gave us about 5 different excuses for the delay. I had a few employees walk away while I was asking them questions. They were very rude. At one point there were no employees left. And from the announcements it seems virtually every BA flight was delayed. And there were no weather issues. There was no place to comfortably store items in business class. I’ve never experienced that before. Not even a cup holder for my bottle of water. The seat controls didn’t work well. You had to keep pushing the buttons to get them to do anything. The power outlet didn’t work. There was no internet the entire flight. The overhead luggage bin was too heavy. I almost got a hernia having to close it. This is a horrible airline. I’ll never fly with them again. If I could give zero stars I would.,   we started our day with ba in prague the flight actually left on time i came to find out that’s very unusual we purchased business class seats as you can see from the picture they hardly were business class all they did was block off the middle seat in the first few rows and called it business class horrible flight in addition i had a really rude rude check in clerk basically yell at me when i excused myself and asked if she could give a little bit of priority to the many business class passengers who weren’t being served then we got to heathrow and the real fun began we had a  hour delay they gave us about  different excuses for the delay i had a few employees walk away while i was asking them questions they were very rude at one point there were no employees left and from the announcements it seems virtually every ba flight was delayed and there were no weather issues there was no place to comfortably store items in business class i’ve never experienced that before not even a cup holder for my bottle of water the seat controls didn’t work well you had to keep pushing the buttons to get them to do anything the power outlet didn’t work there was no internet the entire flight the overhead luggage bin was too heavy i almost got a hernia having to close it this is a horrible airline i’ll never fly with them again if i could give zero stars i would,-0.13678030303030303,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Technology', 'Specific Service Issues']"
"Not Verified |  Flight cancelled, no crew! 9th September 2023, not peak holiday period so why such bad management by BA? Sent to the gate left standing of over and hour and then flight cancelled. As were other on that day. Why does BA continue to provide such poor service - a national disgrace.",   flight cancelled no crew th september  not peak holiday period so why such bad management by ba sent to the gate left standing of over and hour and then flight cancelled as were other on that day why does ba continue to provide such poor service  a national disgrace,-0.20416666666666664,Negative,"['Staffing Levels', 'Specific Service Issues']"
"Not Verified |  The worst service ever, my baggage did not arrive on time. Both my flights were delayed. I will never fly them again.  Even the food was bad and your service.",   the worst service ever my baggage did not arrive on time both my flights were delayed i will never fly them again  even the food was bad and your service,-0.6999999999999998,Negative,['Specific Service Issues']
"✅ Trip Verified |  British Airways absolutely does not care. My reserved seat was change from an aisle to center seat for this overnight, full flight and it was quite awful. After enquiring at LAX check in, the agent said sorry, nothing we can do. Onboard the flight the attendants seemed to try and finish the meal service at a racing speed, with meals trays passed out with no proper questions about choice. Then back and clearing trays and they disappeared to rest in the kitchen for hours after that. No water runs, if you need anything do not bother with the call bell, as they simply ignore it. I used to like travelling British Airways 10-15 years ago, but the bean counters have been in and lowered it close to a lowcost carrier. I guess staff are badly paid from their terrible attitude and service. My last trip to London was with Delta, they are so much better than this very poor excuse of an airline that British Air has now become.",   british airways absolutely does not care my reserved seat was change from an aisle to center seat for this overnight full flight and it was quite awful after enquiring at lax check in the agent said sorry nothing we can do onboard the flight the attendants seemed to try and finish the meal service at a racing speed with meals trays passed out with no proper questions about choice then back and clearing trays and they disappeared to rest in the kitchen for hours after that no water runs if you need anything do not bother with the call bell as they simply ignore it i used to like travelling british airways  years ago but the bean counters have been in and lowered it close to a lowcost carrier i guess staff are badly paid from their terrible attitude and service my last trip to london was with delta they are so much better than this very poor excuse of an airline that british air has now become,-0.16588235294117645,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I flew London to Malaga on 27 August in Club Europe. We stood around at Gate B45 in Terminal 5 for over an hour, with staff giving very different reasons for the delay, late inbound aircraft etc - but the plane we boarded had been sitting there for more than an hour! After boarding, the captain stated that because they had changed planes there would be no meals served. This is Club Europe, and we received one small packet of crisps throughout the flight. No effort to apologise. We smelt the hot meal for pilots being heated and then saw it being served to them on a Club Europe meal tray. Cabin crew also had warmed pastries ( and were very quick to use air freshener in the front galley!) while customers received zilch. BA sent an email the following morning to say sorry - nothing else. What a complete and utter rip off by an airline that is already cutting back on so many things. I paid a full Business class fare, did not receive any part of the onboard meal service and they expect an email to be sufficient. Avoid BA if you have any other option nowadays, they are the worst in Europe.",   i flew london to malaga on  august in club europe we stood around at gate b in terminal  for over an hour with staff giving very different reasons for the delay late inbound aircraft etc  but the plane we boarded had been sitting there for more than an hour after boarding the captain stated that because they had changed planes there would be no meals served this is club europe and we received one small packet of crisps throughout the flight no effort to apologise we smelt the hot meal for pilots being heated and then saw it being served to them on a club europe meal tray cabin crew also had warmed pastries  and were very quick to use air freshener in the front galley while customers received zilch ba sent an email the following morning to say sorry  nothing else what a complete and utter rip off by an airline that is already cutting back on so many things i paid a full business class fare did not receive any part of the onboard meal service and they expect an email to be sufficient avoid ba if you have any other option nowadays they are the worst in europe,-0.04010416666666667,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Filthy plane, cabin staff ok, appalling customer service staff who couldn’t care less when dealing with a complaint. Paid extra for club Europe/business class. Food was poor, they gave you wipes to clean your seat area yourself and we were split up so they could accommodate families. Not really what you expect when you pay for the extra service. Will be cancelling our other bookings we have with BA, even if that means we lose our deposit.",   filthy plane cabin staff ok appalling customer service staff who couldn’t care less when dealing with a complaint paid extra for club europebusiness class food was poor they gave you wipes to clean your seat area yourself and we were split up so they could accommodate families not really what you expect when you pay for the extra service will be cancelling our other bookings we have with ba even if that means we lose our deposit,-0.125,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"✅ Trip Verified | When on our way to Heathrow Airport and merely 2 and a half hours before the scheduled departure, we received an SMS stating that our flight to Johannesburg had been canceled an no reason given. We were then put on the same flight one day later with no other choice offered. As we were already at the airport, we proceeded to check in to ask what caused the cancellation (apparently the pilot was sick and there was nobody available on standby) and what we could do about it. The Business Class check-in desk assistant, was unsympathetic and told us we could not check in our bags for the following day. We found someone else who told us we could check them in 24 hrs prior to departure, so we waited at the airport an further 2 hours and checked them in, after which we went back home. We were not offered a refund, nor told how to claim for the extra expenses incurred (train, change fees for the connecting flight to Zimbabwe, loss of one night stay at a very expensive safari lodge etc), we were not offered anything. Snooty, unprofessional, uncaring, disorganised (lack of) service. Avoid British Airways and find better and cheaper options.",  when on our way to heathrow airport and merely  and a half hours before the scheduled departure we received an sms stating that our flight to johannesburg had been canceled an no reason given we were then put on the same flight one day later with no other choice offered as we were already at the airport we proceeded to check in to ask what caused the cancellation apparently the pilot was sick and there was nobody available on standby and what we could do about it the business class checkin desk assistant was unsympathetic and told us we could not check in our bags for the following day we found someone else who told us we could check them in  hrs prior to departure so we waited at the airport an further  hours and checked them in after which we went back home we were not offered a refund nor told how to claim for the extra expenses incurred train change fees for the connecting flight to zimbabwe loss of one night stay at a very expensive safari lodge etc we were not offered anything snooty unprofessional uncaring disorganised lack of service avoid british airways and find better and cheaper options,-0.0636532738095238,Negative,['Specific Service Issues']
"✅ Trip Verified |  8 months have passed and still wasting my time with the BA team sharing the same documents again and again. Our flight from Delhi to London got delayed in December 2022 so we missed the connecting flight from London Heathrow to Vancouver. BA put us on a flight after 24 hours. On reaching Vancouver we were told our baggage was lost. Such a horrible experience and their Customer Relations person did not even look into the details already shared in December, January, April, and July. ",    months have passed and still wasting my time with the ba team sharing the same documents again and again our flight from delhi to london got delayed in december  so we missed the connecting flight from london heathrow to vancouver ba put us on a flight after  hours on reaching vancouver we were told our baggage was lost such a horrible experience and their customer relations person did not even look into the details already shared in december january april and july ,-0.3333333333333333,Negative,['Specific Service Issues']
Not Verified | The staff are very rude and not trained properly. No exceptions are made for children and elderly people. The price of the ticket is very expensive given the distance and the service is extremely extremely poor,  the staff are very rude and not trained properly no exceptions are made for children and elderly people the price of the ticket is very expensive given the distance and the service is extremely extremely poor,-0.36,Negative,"['Customer Service', 'Specific Service Issues']"
Not Verified | Failed at all basic travel fundamentals: 1) Our flight was delayed. 2) Staff demanded that we check in our carry on luggage even though we met our carry on allowance. The fact that we have a tight bus connection was totally ignored. 3) Staff were quite unpleasant.,  failed at all basic travel fundamentals  our flight was delayed  staff demanded that we check in our carry on luggage even though we met our carry on allowance the fact that we have a tight bus connection was totally ignored  staff were quite unpleasant,-0.2657142857142857,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | Keflavík, Iceland to London Heathrow on an A320 in Business Class. The journey got off on an unpleasant note - the Business Class line at Keflavík was so long that it looked like an Economy Class check-in. It took over 30 mins to get through. There was no lounge access offered. The boarding process was well handled. British Airways Business Class seats for the Club Europe product are terrible - exactly the same as Economy with the middle seat left vacant. You don't even get extra pitch. What made the overall product tolerable were the good onboard service and the inflight WiFi. Also the fact that the flight leaves at a convenient mid-morning time of 10:40 am.",  keflavík iceland to london heathrow on an a in business class the journey got off on an unpleasant note  the business class line at keflavík was so long that it looked like an economy class checkin it took over  mins to get through there was no lounge access offered the boarding process was well handled british airways business class seats for the club europe product are terrible  exactly the same as economy with the middle seat left vacant you dont even get extra pitch what made the overall product tolerable were the good onboard service and the inflight wifi also the fact that the flight leaves at a convenient midmorning time of  am,-0.06818181818181818,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Check-in Desk rude and dismissive. Flight late but seems the new norm. One world emerald, club world check-in. Staff uncommunicative, did not know what baggage allowance entitled to, once raised (politely) became argumentative and accusatory.",   checkin desk rude and dismissive flight late but seems the new norm one world emerald club world checkin staff uncommunicative did not know what baggage allowance entitled to once raised politely became argumentative and accusatory,-0.15454545454545454,Negative,"['Customer Service', 'Specific Service Issues']"
"✅ Trip Verified | I chose British Airways especially because I was going to travel with my niece and nephew, and wanted everything to work well. What a disaster! First, it took me two hours to do the check-in online due to a technical problem. I also had to spend more than 20 minutes in a call to a UK number from my Spanish cell phone because that’s the only service they provide on weekends. Then, at the airport, when there was the boarding time, we had to wait with the rest of the people for almost two hours standing on the line without knowing what was going on. They just told us to wait. Finally we could access the plane. After 40 minutes inside, they told us to leave the plane again and told us the flight had been cancelled. We had to take our luggage and queue again for a couple of hours. Then, do the check in again and wait for another flight to take off, which was again delayed! We spent almost 12 hours at the airport. No information was provided, no solutions were offered. We had to seat in the last raw (when I had paid to seat on the first half of the plane). No money was refunded no apologizes or compensation was given. I also had pre-purchased food and they couldn’t provide the service. All in all, terrible. Never again!",  i chose british airways especially because i was going to travel with my niece and nephew and wanted everything to work well what a disaster first it took me two hours to do the checkin online due to a technical problem i also had to spend more than  minutes in a call to a uk number from my spanish cell phone because that’s the only service they provide on weekends then at the airport when there was the boarding time we had to wait with the rest of the people for almost two hours standing on the line without knowing what was going on they just told us to wait finally we could access the plane after  minutes inside they told us to leave the plane again and told us the flight had been cancelled we had to take our luggage and queue again for a couple of hours then do the check in again and wait for another flight to take off which was again delayed we spent almost  hours at the airport no information was provided no solutions were offered we had to seat in the last raw when i had paid to seat on the first half of the plane no money was refunded no apologizes or compensation was given i also had prepurchased food and they couldn’t provide the service all in all terrible never again,-0.04149572649572649,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
