reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |   BA has a real problem with boarding it's flights. Those who get on first fill the luggage bins with 2 bags, one of which is supposed to be small and under seat only. Cabin staff don't bother implementing their own rules. Subsequent passengers mill up and down the aisle, bumping into each other, searching for space. Boarding this flight took an hour as a result of this nonsense. The incoming flight was late already so our 90 minute flight was 90 minutes late.",    ba has a real problem with boarding its flights those who get on first fill the luggage bins with  bags one of which is supposed to be small and under seat only cabin staff dont bother implementing their own rules subsequent passengers mill up and down the aisle bumping into each other searching for space boarding this flight took an hour as a result of this nonsense the incoming flight was late already so our  minute flight was  minutes late,-0.008055555555555548,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"✅ Trip Verified |   The worst airline I have ever flown with. Allocated the very back row next to the toilets and galley. No chance of getting any sleep, question asked of possible seat movement ignored and getting bumped the entire time by cabin crew walking or pushing kart up and down aisle without one apology. Would have been better sitting in the luggage compartment.",    the worst airline i have ever flown with allocated the very back row next to the toilets and galley no chance of getting any sleep question asked of possible seat movement ignored and getting bumped the entire time by cabin crew walking or pushing kart up and down aisle without one apology would have been better sitting in the luggage compartment,-0.09365079365079364,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  Awful. Business class check in queue just as long as for economy, probably because half of the desks were not staffed and Terminal 5 is chaotic. Business lounge overfull, couldn't get seats. Delayed flight, unmanaged chaos at the gate. No drink on boarding, first drink served an hour after take-off. The meal was poor, used to get better in economy on other airlines. British Airways has won the race to the bottom of the cheapskate stakes. Not looking forward to the flight home.",   awful business class check in queue just as long as for economy probably because half of the desks were not staffed and terminal  is chaotic business lounge overfull couldnt get seats delayed flight unmanaged chaos at the gate no drink on boarding first drink served an hour after takeoff the meal was poor used to get better in economy on other airlines british airways has won the race to the bottom of the cheapskate stakes not looking forward to the flight home,-0.12395833333333334,Negative,"['Customer Service', 'Facilities', 'Staffing Levels']"
"✅ Trip Verified | The airplanes and the lounges are worn out, old and broken. From Dallas to Heathrow, multiple first class seating and electronics were non functional and poorly designed. The first class seating from Heathrow to Dubrovnik was nothing more than a tray blocking the middle seat of a standard coach ticket. Very disappointed.",  the airplanes and the lounges are worn out old and broken from dallas to heathrow multiple first class seating and electronics were non functional and poorly designed the first class seating from heathrow to dubrovnik was nothing more than a tray blocking the middle seat of a standard coach ticket very disappointed,-0.06750000000000002,Negative,['Facilities']
✅ Trip Verified |  We started our day with BA in Prague. The flight actually left on time! I came to find out that’s very unusual. We purchased business class seats. As you can see from the picture they hardly were business class. All they did was block off the middle seat in the first few rows and called it business class. Horrible flight. In addition I had a really rude rude check in clerk basically yell at me when I excused myself and asked if she could give a little bit of priority to the many business class passengers who weren’t being served. Then we got to Heathrow and the real fun began. We had a 4 hour delay. They gave us about 5 different excuses for the delay. I had a few employees walk away while I was asking them questions. They were very rude. At one point there were no employees left. And from the announcements it seems virtually every BA flight was delayed. And there were no weather issues. There was no place to comfortably store items in business class. I’ve never experienced that before. Not even a cup holder for my bottle of water. The seat controls didn’t work well. You had to keep pushing the buttons to get them to do anything. The power outlet didn’t work. There was no internet the entire flight. The overhead luggage bin was too heavy. I almost got a hernia having to close it. This is a horrible airline. I’ll never fly with them again. If I could give zero stars I would.,   we started our day with ba in prague the flight actually left on time i came to find out that’s very unusual we purchased business class seats as you can see from the picture they hardly were business class all they did was block off the middle seat in the first few rows and called it business class horrible flight in addition i had a really rude rude check in clerk basically yell at me when i excused myself and asked if she could give a little bit of priority to the many business class passengers who weren’t being served then we got to heathrow and the real fun began we had a  hour delay they gave us about  different excuses for the delay i had a few employees walk away while i was asking them questions they were very rude at one point there were no employees left and from the announcements it seems virtually every ba flight was delayed and there were no weather issues there was no place to comfortably store items in business class i’ve never experienced that before not even a cup holder for my bottle of water the seat controls didn’t work well you had to keep pushing the buttons to get them to do anything the power outlet didn’t work there was no internet the entire flight the overhead luggage bin was too heavy i almost got a hernia having to close it this is a horrible airline i’ll never fly with them again if i could give zero stars i would,-0.13678030303030303,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Technology', 'Specific Service Issues']"
✅ Trip Verified |  Flying A380 business class should be a pleasure but BA has made it a disaster with the worst seating and configuration imaginable. How could any sane person could jam so many seats into a limited space and expect passengers to be happy. Seats are narrower than economy on some airlines and you must face another person until a plastic screen is raised. The Tv screens are the size of a medium sized tablet and the controls are behind your head in a sitting position. There is no where to put anything except one small pull out draw at ground level that can not be reached when seated nor accessed when sleeping . The window seats and middle seats are accessed by having to jump over a passenger on an aisle seat and the seats are so low that they are hard for elderly to get out of. The whole business class set up is a sick joke. Eating is difficult because the seat is not close enough to the table and the tables are so flimsy that drinks can fall off. Are there any redeeming features - the answer is no. If you like a little comfort avoid BA like the plague.,   flying a business class should be a pleasure but ba has made it a disaster with the worst seating and configuration imaginable how could any sane person could jam so many seats into a limited space and expect passengers to be happy seats are narrower than economy on some airlines and you must face another person until a plastic screen is raised the tv screens are the size of a medium sized tablet and the controls are behind your head in a sitting position there is no where to put anything except one small pull out draw at ground level that can not be reached when seated nor accessed when sleeping  the window seats and middle seats are accessed by having to jump over a passenger on an aisle seat and the seats are so low that they are hard for elderly to get out of the whole business class set up is a sick joke eating is difficult because the seat is not close enough to the table and the tables are so flimsy that drinks can fall off are there any redeeming features  the answer is no if you like a little comfort avoid ba like the plague,-0.09432539682539683,Negative,"['Facilities', 'Staffing Levels']"
"✅ Trip Verified |  British Airways absolutely does not care. My reserved seat was change from an aisle to center seat for this overnight, full flight and it was quite awful. After enquiring at LAX check in, the agent said sorry, nothing we can do. Onboard the flight the attendants seemed to try and finish the meal service at a racing speed, with meals trays passed out with no proper questions about choice. Then back and clearing trays and they disappeared to rest in the kitchen for hours after that. No water runs, if you need anything do not bother with the call bell, as they simply ignore it. I used to like travelling British Airways 10-15 years ago, but the bean counters have been in and lowered it close to a lowcost carrier. I guess staff are badly paid from their terrible attitude and service. My last trip to London was with Delta, they are so much better than this very poor excuse of an airline that British Air has now become.",   british airways absolutely does not care my reserved seat was change from an aisle to center seat for this overnight full flight and it was quite awful after enquiring at lax check in the agent said sorry nothing we can do onboard the flight the attendants seemed to try and finish the meal service at a racing speed with meals trays passed out with no proper questions about choice then back and clearing trays and they disappeared to rest in the kitchen for hours after that no water runs if you need anything do not bother with the call bell as they simply ignore it i used to like travelling british airways  years ago but the bean counters have been in and lowered it close to a lowcost carrier i guess staff are badly paid from their terrible attitude and service my last trip to london was with delta they are so much better than this very poor excuse of an airline that british air has now become,-0.16588235294117645,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Filthy plane, cabin staff ok, appalling customer service staff who couldn’t care less when dealing with a complaint. Paid extra for club Europe/business class. Food was poor, they gave you wipes to clean your seat area yourself and we were split up so they could accommodate families. Not really what you expect when you pay for the extra service. Will be cancelling our other bookings we have with BA, even if that means we lose our deposit.",   filthy plane cabin staff ok appalling customer service staff who couldn’t care less when dealing with a complaint paid extra for club europebusiness class food was poor they gave you wipes to clean your seat area yourself and we were split up so they could accommodate families not really what you expect when you pay for the extra service will be cancelling our other bookings we have with ba even if that means we lose our deposit,-0.125,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"✅ Trip Verified | Keflavík, Iceland to London Heathrow on an A320 in Business Class. The journey got off on an unpleasant note - the Business Class line at Keflavík was so long that it looked like an Economy Class check-in. It took over 30 mins to get through. There was no lounge access offered. The boarding process was well handled. British Airways Business Class seats for the Club Europe product are terrible - exactly the same as Economy with the middle seat left vacant. You don't even get extra pitch. What made the overall product tolerable were the good onboard service and the inflight WiFi. Also the fact that the flight leaves at a convenient mid-morning time of 10:40 am.",  keflavík iceland to london heathrow on an a in business class the journey got off on an unpleasant note  the business class line at keflavík was so long that it looked like an economy class checkin it took over  mins to get through there was no lounge access offered the boarding process was well handled british airways business class seats for the club europe product are terrible  exactly the same as economy with the middle seat left vacant you dont even get extra pitch what made the overall product tolerable were the good onboard service and the inflight wifi also the fact that the flight leaves at a convenient midmorning time of  am,-0.06818181818181818,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | I chose British Airways especially because I was going to travel with my niece and nephew, and wanted everything to work well. What a disaster! First, it took me two hours to do the check-in online due to a technical problem. I also had to spend more than 20 minutes in a call to a UK number from my Spanish cell phone because that’s the only service they provide on weekends. Then, at the airport, when there was the boarding time, we had to wait with the rest of the people for almost two hours standing on the line without knowing what was going on. They just told us to wait. Finally we could access the plane. After 40 minutes inside, they told us to leave the plane again and told us the flight had been cancelled. We had to take our luggage and queue again for a couple of hours. Then, do the check in again and wait for another flight to take off, which was again delayed! We spent almost 12 hours at the airport. No information was provided, no solutions were offered. We had to seat in the last raw (when I had paid to seat on the first half of the plane). No money was refunded no apologizes or compensation was given. I also had pre-purchased food and they couldn’t provide the service. All in all, terrible. Never again!",  i chose british airways especially because i was going to travel with my niece and nephew and wanted everything to work well what a disaster first it took me two hours to do the checkin online due to a technical problem i also had to spend more than  minutes in a call to a uk number from my spanish cell phone because that’s the only service they provide on weekends then at the airport when there was the boarding time we had to wait with the rest of the people for almost two hours standing on the line without knowing what was going on they just told us to wait finally we could access the plane after  minutes inside they told us to leave the plane again and told us the flight had been cancelled we had to take our luggage and queue again for a couple of hours then do the check in again and wait for another flight to take off which was again delayed we spent almost  hours at the airport no information was provided no solutions were offered we had to seat in the last raw when i had paid to seat on the first half of the plane no money was refunded no apologizes or compensation was given i also had prepurchased food and they couldn’t provide the service all in all terrible never again,-0.04149572649572649,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  This has been by far the worst service I have had on a plane. It's very obvious that if you are flying economy and not a frequent traveler of British Airways, they care very little about you. We had to wait an hour for them to even open the check-in. Once they did, they had 5 lines and only one that serviced economy. Even though the line for economy was three times the length of the premium classes. Then they told economy passengers that all bags had to be check and no carryon due to a full flight and no room in the overhead compartments. Once we arrived at the gate, there were not enough seats to fit everyone and you couldn't leave the boarding area. I will never fly this airline again! ",   this has been by far the worst service i have had on a plane its very obvious that if you are flying economy and not a frequent traveler of british airways they care very little about you we had to wait an hour for them to even open the checkin once they did they had  lines and only one that serviced economy even though the line for economy was three times the length of the premium classes then they told economy passengers that all bags had to be check and no carryon due to a full flight and no room in the overhead compartments once we arrived at the gate there were not enough seats to fit everyone and you couldnt leave the boarding area i will never fly this airline again ,-0.07451923076923078,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  24 hours before our departure on BA059 to Cape Town from Heathrow on Thursday 29th June, we did an online check-in. Seats had already been allocated for my wife and I - 41 E and F - which are the middle two seats of the central block of four. These were totally unsuitable for us as we are in our late 70's and getting in and out of seats to stretch our legs or go the the toilet would mean climbing over a person on the aisle. But there were no other seats available. We got to Heathrow about 6 hours before departure and tried to change seats at check-in, to no avail, although the lady was very sympathetic and tried her utmost. She did offer us an upgrade to Premium Economy but at 450GBP each it was beyond our affordability. She said we should try again at the departure gate but that also failed. We spoke to a member of the flight crew who was totally unsympathetic. The economy seats are so tiny that I was jammed shoulder to shoulder between by wife and a stranger, with knees touching the seat pocket in front. For 12 hours we suffered. When we did manage to get out of our seat due to the kindness of the young lady next to me on the aisle, it was a mission trying to clamber past the reclined backrest in front of me. BA Economy is absolutely awful. The evening meal was near-inedible - both choices were spicy foods which are not very suitable when flying, especially for an older person. The breakfast Spanish Omelette was, however, not bad at all. The previous day we had flown economy from Malta to Heathrow on Malta Airlines and that 3 hour trip was a pleasure. The seats are wide and there is ample legroom. If they can do it, then why not British Airways.",    hours before our departure on ba to cape town from heathrow on thursday th june we did an online checkin seats had already been allocated for my wife and i   e and f  which are the middle two seats of the central block of four these were totally unsuitable for us as we are in our late s and getting in and out of seats to stretch our legs or go the the toilet would mean climbing over a person on the aisle but there were no other seats available we got to heathrow about  hours before departure and tried to change seats at checkin to no avail although the lady was very sympathetic and tried her utmost she did offer us an upgrade to premium economy but at gbp each it was beyond our affordability she said we should try again at the departure gate but that also failed we spoke to a member of the flight crew who was totally unsympathetic the economy seats are so tiny that i was jammed shoulder to shoulder between by wife and a stranger with knees touching the seat pocket in front for  hours we suffered when we did manage to get out of our seat due to the kindness of the young lady next to me on the aisle it was a mission trying to clamber past the reclined backrest in front of me ba economy is absolutely awful the evening meal was nearinedible  both choices were spicy foods which are not very suitable when flying especially for an older person the breakfast spanish omelette was however not bad at all the previous day we had flown economy from malta to heathrow on malta airlines and that  hour trip was a pleasure the seats are wide and there is ample legroom if they can do it then why not british airways,-0.03221747388414054,Negative,"['Facilities', 'Staffing Levels']"
"✅ Trip Verified | Absolutely horrible airline. Communication is terrible. Last minute delays, cancellations, seat changes with no communication. App and website user experience is years behind other airlines. Seats are cramped and uncomfortable. Overpriced. Would not fly again.",  absolutely horrible airline communication is terrible last minute delays cancellations seat changes with no communication app and website user experience is years behind other airlines seats are cramped and uncomfortable overpriced would not fly again,-0.48928571428571427,Negative,"['Facilities', 'Staffing Levels']"
✅ Trip Verified |  I flew from Cairo to Heathrow on what they call euro club class which is a cramped coach seat with the middle empty seat. Horrible service. I get to Heathrow airport 40 minutes late so I had to run around looking for my connecting flight. Finally jumping through escalators and train to another building where is my gate. Given a seat that is different than what I paid extra for ?! It’s a shame for such well known airline.,   i flew from cairo to heathrow on what they call euro club class which is a cramped coach seat with the middle empty seat horrible service i get to heathrow airport  minutes late so i had to run around looking for my connecting flight finally jumping through escalators and train to another building where is my gate given a seat that is different than what i paid extra for  it’s a shame for such well known airline,-0.17500000000000002,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I booked our first out of country trip to take my husband on a surprise trip to Monaco. I gave us over 3 hours for our connecting flight to and from home through Heathrow. Our flight left Seattle an hour late causing us to miss our connecting flight. We were rescheduled before we even landed. They booked us on a flight 7 hours later and offered no food tickets or any other type of reimbursement. Additionally we sat in their customer service line for an hour and a half to see if they could rebook us on an earlier flight, to watch them continually assist other customers that walked up outside of the queue (no earlier flights were available). When we arrived in Nice, France the airport was closed, including the rental car desk. We were not offered any assistance from the airline on a room or other accommodation for the night. We found a cab, which cost us 85 euros one one to get to our hotel. We thought there is no way something like this could happen on the way home….we were wrong. Our flight from Nice to Heathrow was 30 minutes late, with a 2.5 hour layover you would think we should still make our flight, unfortunately long security lines caused over 1.5 hr further delay. When arriving BA closed the doors and said they could not hold the plane any longer despite arriving 15mins before departure. After running through the Heathrow airport and going through security again. They sent us back to the customer service queue, where the first statement was we can’t get you out until tomorrow. After begging they found us a flight on another airline. At that time we were told our bags were transferred to our flight with Delta. We were given 8 pounds each for snacks at the airport for our now additional 5 hour delay. In total for our trip there and home we spent 13 hours at Heathrow airport which our original total layover of 6 hours, and we were offered 8 pound each. Unfortunately the drama continues. The two bags that they said made the Delta flight, shockingly did not. We were told that we had the file the claim with Delta, since the last part of our flight was with them. We have now been home for 5 days and each airline is pointing the finger at the other. As I said to both of them today. I don’t care who’ has my bags figure it out and send me my luggage I don't want your $500 reimbursement per bag, as that doesn’t come close to the memories and stuff that I have in there. I will never fly British Airways again, and Delta’s baggage people are not doing great either.",   i booked our first out of country trip to take my husband on a surprise trip to monaco i gave us over  hours for our connecting flight to and from home through heathrow our flight left seattle an hour late causing us to miss our connecting flight we were rescheduled before we even landed they booked us on a flight  hours later and offered no food tickets or any other type of reimbursement additionally we sat in their customer service line for an hour and a half to see if they could rebook us on an earlier flight to watch them continually assist other customers that walked up outside of the queue no earlier flights were available when we arrived in nice france the airport was closed including the rental car desk we were not offered any assistance from the airline on a room or other accommodation for the night we found a cab which cost us  euros one one to get to our hotel we thought there is no way something like this could happen on the way home…we were wrong our flight from nice to heathrow was  minutes late with a  hour layover you would think we should still make our flight unfortunately long security lines caused over  hr further delay when arriving ba closed the doors and said they could not hold the plane any longer despite arriving mins before departure after running through the heathrow airport and going through security again they sent us back to the customer service queue where the first statement was we can’t get you out until tomorrow after begging they found us a flight on another airline at that time we were told our bags were transferred to our flight with delta we were given  pounds each for snacks at the airport for our now additional  hour delay in total for our trip there and home we spent  hours at heathrow airport which our original total layover of  hours and we were offered  pound each unfortunately the drama continues the two bags that they said made the delta flight shockingly did not we were told that we had the file the claim with delta since the last part of our flight was with them we have now been home for  days and each airline is pointing the finger at the other as i said to both of them today i don’t care who’ has my bags figure it out and send me my luggage i dont want your  reimbursement per bag as that doesn’t come close to the memories and stuff that i have in there i will never fly british airways again and delta’s baggage people are not doing great either,-0.02247474747474747,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified | My husband and I booked seats within our premium economy booking. On both outward journey BA015 on 12 February and return on 11 March we were last OR almost last to be served food. Each time they had run out of our choices. On one occasion I did not eat as only available option was curry which disagrees with me. On all flights there appeared to be an undue focus on curry/spicy food. All in all very disappointing and left us with a very poor opinion of British Airways.,  my husband and i booked seats within our premium economy booking on both outward journey ba on  february and return on  march we were last or almost last to be served food each time they had run out of our choices on one occasion i did not eat as only available option was curry which disagrees with me on all flights there appeared to be an undue focus on curryspicy food all in all very disappointing and left us with a very poor opinion of british airways,-0.1125,Negative,['Facilities']
"Not Verified |  May 3, flew from Seattle to Heathrow then to Edinburgh. BA lost my golf bag which caused me to purchase golf shoes, club rentals, tees, balls. I had tee times at two courses in St. Andrews that took months to make. The promised my bag returned in 24 hours and they would reimburse occurred expenses. I contacted BA and they state they would only reimburse toiletries. Then the return flight home was randomly canceled by BA without notifying me or without notice two weeks before the scheduled flight. I contacted the corporate travel team, they informed me BA, canceled my return reservation. They rebooked me on the same flight. BA customer service was horrendous and make false promises. I will never use this airlines again. Beware of British Airways. They also randomly canceled my girlfriend and her fathers flight and they are both gold members.",   may  flew from seattle to heathrow then to edinburgh ba lost my golf bag which caused me to purchase golf shoes club rentals tees balls i had tee times at two courses in st andrews that took months to make the promised my bag returned in  hours and they would reimburse occurred expenses i contacted ba and they state they would only reimburse toiletries then the return flight home was randomly canceled by ba without notifying me or without notice two weeks before the scheduled flight i contacted the corporate travel team they informed me ba canceled my return reservation they rebooked me on the same flight ba customer service was horrendous and make false promises i will never use this airlines again beware of british airways they also randomly canceled my girlfriend and her fathers flight and they are both gold members,-0.2,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  The worst experience in all my years of travel. Bag was destroyed, flight delayed 3 hours and couldn't get water on board. Then when attempting to claim on their website the entire site failed on a dropdown menu that wouldn't work. You can't contact them. Plane was filthy and someone else's belongings and left over food was still in our seat.",   the worst experience in all my years of travel bag was destroyed flight delayed  hours and couldnt get water on board then when attempting to claim on their website the entire site failed on a dropdown menu that wouldnt work you cant contact them plane was filthy and someone elses belongings and left over food was still in our seat,-0.45999999999999996,Negative,['Facilities']
"✅ Trip Verified |. The BA first lounge at Terminal 5 was a  zoo at 2pm, dirty tables and used tableware everywhere. Worse than this, the usual atrocious boarding gate service, and boarding started 50 mins late. The flight was operated by a Finnair A320, which is barely low cost standard let alone business class. Hard, thin, uncomfortable seats, poor legroom and the cabin was simply tatty - I remain shocked that BA allow this, and it's time for BA's CEO and management focused on standards rather than bean counting. Finnair cabin staff were fundamentally courteous, but they provide a very trimmed down, budget airline type service, as the whole trip turned out to be - and yet this business class ticket was one of the more expensive on recent trips. I thought post Covid that BA were better for a few months, but with the many cost cuts they are making, they fall well below all other European full service Airlines. ",  the ba first lounge at terminal  was a  zoo at pm dirty tables and used tableware everywhere worse than this the usual atrocious boarding gate service and boarding started  mins late the flight was operated by a finnair a which is barely low cost standard let alone business class hard thin uncomfortable seats poor legroom and the cabin was simply tatty  i remain shocked that ba allow this and its time for bas ceo and management focused on standards rather than bean counting finnair cabin staff were fundamentally courteous but they provide a very trimmed down budget airline type service as the whole trip turned out to be  and yet this business class ticket was one of the more expensive on recent trips i thought post covid that ba were better for a few months but with the many cost cuts they are making they fall well below all other european full service airlines ,-0.08971193415637856,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Words fail to describe this last awful flight - baby across the aisle crying for most of the flight and although horrible to go without any rest for the long flight LHR/SFO, it's understandable for a baby to cry nonstop - but the crew yakking loudly in the galley even after a polite notification that their conversation could be heard in the cabin - that made the flight unbearable for any rest or sleep (always difficult anyway westbound). The food was so bad that most  turned down whatever the nasty offering was on the 2nd service. What happened to the really nice tea and scones? I've said this before after suffering through the BA concept of customer service (i.e. don't do anything to help the passenger if it involves any extra work) - this time i swear i mean it - never again on BA please! The lounge was so packed even a single traveler had a hard time finding a seat - poor BA is on the skids downhill.",   words fail to describe this last awful flight  baby across the aisle crying for most of the flight and although horrible to go without any rest for the long flight lhrsfo its understandable for a baby to cry nonstop  but the crew yakking loudly in the galley even after a polite notification that their conversation could be heard in the cabin  that made the flight unbearable for any rest or sleep always difficult anyway westbound the food was so bad that most  turned down whatever the nasty offering was on the nd service what happened to the really nice tea and scones ive said this before after suffering through the ba concept of customer service ie dont do anything to help the passenger if it involves any extra work  this time i swear i mean it  never again on ba please the lounge was so packed even a single traveler had a hard time finding a seat  poor ba is on the skids downhill,-0.2358500417710944,Negative,"['Customer Service', 'Facilities', 'Specific Service Issues']"
"✅ Trip Verified |  Absolutely terrible experience. The app would not let me check in online and repeatedly asked for COVID documents, but then did not accept them even when provided. I was trying to fly back to the USA, where I am a citizen and the app caused repeated errors. I went to British Airways Customer Service to check in and was told that my seat was already given away to another passenger, even though I was there in plenty of time. This was also during an industrial action at Heathrow, meaning the number of flights were limited. I was delayed over 24 hours in returning to the USA, all because of their terrible app and then bad customer service that gives away seats even when the paid passenger is already there at the airport.",   absolutely terrible experience the app would not let me check in online and repeatedly asked for covid documents but then did not accept them even when provided i was trying to fly back to the usa where i am a citizen and the app caused repeated errors i went to british airways customer service to check in and was told that my seat was already given away to another passenger even though i was there in plenty of time this was also during an industrial action at heathrow meaning the number of flights were limited i was delayed over  hours in returning to the usa all because of their terrible app and then bad customer service that gives away seats even when the paid passenger is already there at the airport,-0.23392857142857137,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I will never travel with British Airways again. I spent over $10,000 on a business class seat to attend a funeral in the UK. First, the Boeing 787-9 cabin has 7 seats across the aisle so what you are getting in reality is premium economy. The seats are narrow and effectively are a business class seat cut in half. They have squeezed these seats in which means that some passengers bump their heads into the bulkhead when they stand up and many have to clamber over others to go to the toilet, which wakes up that passenger. The whole point about business class is that you pay to rest and have privacy and not have someone push over the top of you. Second, the food was disgusting. Third, the service terrible. Fourth, the toilet was tiny. Fifth, the inflight screen was fixed and too high so I could not see anything. Sixth, their baggage handling is also appalling meaning that my taxi was waiting for 2 hours and I had to pay more (no free airport transfers with British Airways). Seventh, the charging points did not work. The second leg to London was on a larger plane with 4 seats across the aisle. That was bearable because no hopping over people but the seat was very uncomfortable because it was not one piece. This means that you are sleeping on a metal bar (the seat) where there is a gap in the seat. To add insult to injury I now find that both flights back to Sydney are on the small plane. To book a seat before check in is $170. I paid it but note that there were only 4 seats left. This is why I got the worst seat in the house going out. This is the most appalling airline service I have ever encountered. There is no point paying for business class in British Airways. ",   i will never travel with british airways again i spent over  on a business class seat to attend a funeral in the uk first the boeing  cabin has  seats across the aisle so what you are getting in reality is premium economy the seats are narrow and effectively are a business class seat cut in half they have squeezed these seats in which means that some passengers bump their heads into the bulkhead when they stand up and many have to clamber over others to go to the toilet which wakes up that passenger the whole point about business class is that you pay to rest and have privacy and not have someone push over the top of you second the food was disgusting third the service terrible fourth the toilet was tiny fifth the inflight screen was fixed and too high so i could not see anything sixth their baggage handling is also appalling meaning that my taxi was waiting for  hours and i had to pay more no free airport transfers with british airways seventh the charging points did not work the second leg to london was on a larger plane with  seats across the aisle that was bearable because no hopping over people but the seat was very uncomfortable because it was not one piece this means that you are sleeping on a metal bar the seat where there is a gap in the seat to add insult to injury i now find that both flights back to sydney are on the small plane to book a seat before check in is  i paid it but note that there were only  seats left this is why i got the worst seat in the house going out this is the most appalling airline service i have ever encountered there is no point paying for business class in british airways ,-0.05950980392156863,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified | Regarding the aircraft and seat: The business class seats on this flight were pretty good. All were of the suite type, where every seat has its own booth with sliding door for extra privacy. The downside to this is that if you are travelling as a couple, its quite difficult to interact. There is ample storage and USB charging ports. The seat is pretty comfortable. As someone who finds it very difficult to sleep on flights, this was one of the only times I've been able to get a few minutes sleep here and there. The amenities provided are pretty average when compared to other airlines. The leather toiletry bag was quite nice though. No slippers, only a pair of socks. The restrooms on the flight are very small, and don't provide much in the way of toiletries compared to other airlines. No free Wi-Fi in Business Class is not acceptable. Another example of BA's penny pinching in recent years. Regarding the staff and customer service: Poor. Inattentive. Beyond meal times there was offer of water during the flight. I had to go and find an attendant and ask. There was also no offer of any snacks. Rude at times. My partner asked for a fork to be replaced as the one provided was quite clearly dirty. The attendant was incredibly rude in response. This left us shocked. Different customers seem to receive a different quality of service. A customer behind me was repeatedly greeted politely by name and asked how they were, whether they needed anything etc. whereas my partner and I were not afforded the same level of personal service. This is disappointing as we paid the same price for the tickets so expect the same level of service. The food was pretty bad. I had risotto while my partner had chicken. Both were extremely over cooked and the rice looked like porridge. The vegetables were discoloured and flavourless. The bread was nice though. The breakfast wasn't much better. Summary: BA has become the Ryanair of long haul. The customer service is way below what I would expect for a premium airline in a premium seat. You pay a premium price for a very average service. If there are other options available I would choose them over BA these days.",  regarding the aircraft and seat the business class seats on this flight were pretty good all were of the suite type where every seat has its own booth with sliding door for extra privacy the downside to this is that if you are travelling as a couple its quite difficult to interact there is ample storage and usb charging ports the seat is pretty comfortable as someone who finds it very difficult to sleep on flights this was one of the only times ive been able to get a few minutes sleep here and there the amenities provided are pretty average when compared to other airlines the leather toiletry bag was quite nice though no slippers only a pair of socks the restrooms on the flight are very small and dont provide much in the way of toiletries compared to other airlines no free wifi in business class is not acceptable another example of bas penny pinching in recent years regarding the staff and customer service poor inattentive beyond meal times there was offer of water during the flight i had to go and find an attendant and ask there was also no offer of any snacks rude at times my partner asked for a fork to be replaced as the one provided was quite clearly dirty the attendant was incredibly rude in response this left us shocked different customers seem to receive a different quality of service a customer behind me was repeatedly greeted politely by name and asked how they were whether they needed anything etc whereas my partner and i were not afforded the same level of personal service this is disappointing as we paid the same price for the tickets so expect the same level of service the food was pretty bad i had risotto while my partner had chicken both were extremely over cooked and the rice looked like porridge the vegetables were discoloured and flavourless the bread was nice though the breakfast wasnt much better summary ba has become the ryanair of long haul the customer service is way below what i would expect for a premium airline in a premium seat you pay a premium price for a very average service if there are other options available i would choose them over ba these days,-0.031276595744680856,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  Food was lousy. Who ever is planning the Asian Hindu Vegetarian meal is clueless as to what this meal includes. The snack was also lousy. It took us 2 hours just to go from T5 to T3 and clear security check. The place was chaotic. We get to our boarding gate and again a long line with 40 minutes wait for someone to check passport and boarding pass. Seats in Premium economy was ok, but when the passenger in front reclines, there is very little space for the window seat passenger to cross over. Overall not a good airline.",   food was lousy who ever is planning the asian hindu vegetarian meal is clueless as to what this meal includes the snack was also lousy it took us  hours just to go from t to t and clear security check the place was chaotic we get to our boarding gate and again a long line with  minutes wait for someone to check passport and boarding pass seats in premium economy was ok but when the passenger in front reclines there is very little space for the window seat passenger to cross over overall not a good airline,-0.10437500000000002,Negative,"['Facilities', 'Staffing Levels']"
