reviews,cleaned_review,sentiment,sentiment_category,categories
"✅ Trip Verified |  I flew London to Malaga on 27 August in Club Europe. We stood around at Gate B45 in Terminal 5 for over an hour, with staff giving very different reasons for the delay, late inbound aircraft etc - but the plane we boarded had been sitting there for more than an hour! After boarding, the captain stated that because they had changed planes there would be no meals served. This is Club Europe, and we received one small packet of crisps throughout the flight. No effort to apologise. We smelt the hot meal for pilots being heated and then saw it being served to them on a Club Europe meal tray. Cabin crew also had warmed pastries ( and were very quick to use air freshener in the front galley!) while customers received zilch. BA sent an email the following morning to say sorry - nothing else. What a complete and utter rip off by an airline that is already cutting back on so many things. I paid a full Business class fare, did not receive any part of the onboard meal service and they expect an email to be sufficient. Avoid BA if you have any other option nowadays, they are the worst in Europe.",   i flew london to malaga on  august in club europe we stood around at gate b in terminal  for over an hour with staff giving very different reasons for the delay late inbound aircraft etc  but the plane we boarded had been sitting there for more than an hour after boarding the captain stated that because they had changed planes there would be no meals served this is club europe and we received one small packet of crisps throughout the flight no effort to apologise we smelt the hot meal for pilots being heated and then saw it being served to them on a club europe meal tray cabin crew also had warmed pastries  and were very quick to use air freshener in the front galley while customers received zilch ba sent an email the following morning to say sorry  nothing else what a complete and utter rip off by an airline that is already cutting back on so many things i paid a full business class fare did not receive any part of the onboard meal service and they expect an email to be sufficient avoid ba if you have any other option nowadays they are the worst in europe,-0.04010416666666667,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  BA cancelled our flight and could not book us onto any flight for the next 4 days. I had to spend £5k in expenses to get us back with another airline. 2 months later I am still waiting for reimbursement and have had no response to my 3 written complaints. Even the call centre staff tell me that head office have taken down the telephone number and email for the department who deal with this, so even they cannot escalate or inquire. Utterly useless.
","   ba cancelled our flight and could not book us onto any flight for the next  days i had to spend £k in expenses to get us back with another airline  months later i am still waiting for reimbursement and have had no response to my  written complaints even the call centre staff tell me that head office have taken down the telephone number and email for the department who deal with this so even they cannot escalate or inquire utterly useless
",-0.13111111111111112,Negative,"['Customer Service', 'Staffing Levels']"
"✅ Trip Verified | Keflavík, Iceland to London Heathrow on an A320 in Business Class. The journey got off on an unpleasant note - the Business Class line at Keflavík was so long that it looked like an Economy Class check-in. It took over 30 mins to get through. There was no lounge access offered. The boarding process was well handled. British Airways Business Class seats for the Club Europe product are terrible - exactly the same as Economy with the middle seat left vacant. You don't even get extra pitch. What made the overall product tolerable were the good onboard service and the inflight WiFi. Also the fact that the flight leaves at a convenient mid-morning time of 10:40 am.",  keflavík iceland to london heathrow on an a in business class the journey got off on an unpleasant note  the business class line at keflavík was so long that it looked like an economy class checkin it took over  mins to get through there was no lounge access offered the boarding process was well handled british airways business class seats for the club europe product are terrible  exactly the same as economy with the middle seat left vacant you dont even get extra pitch what made the overall product tolerable were the good onboard service and the inflight wifi also the fact that the flight leaves at a convenient midmorning time of  am,-0.06818181818181818,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified | An airline that lives in their past glory and heading a future of crisis is British Airways. I am not joking we are a family of 7 all in Business Class heading for a Norwegian and Arctic Cruise and they lost 10 of our bags! They will never see me on any of their flights ever a disaster of an airline,  an airline that lives in their past glory and heading a future of crisis is british airways i am not joking we are a family of  all in business class heading for a norwegian and arctic cruise and they lost  of our bags they will never see me on any of their flights ever a disaster of an airline,-0.0625,Negative,['Staffing Levels']
"✅ Trip Verified | I chose British Airways especially because I was going to travel with my niece and nephew, and wanted everything to work well. What a disaster! First, it took me two hours to do the check-in online due to a technical problem. I also had to spend more than 20 minutes in a call to a UK number from my Spanish cell phone because that’s the only service they provide on weekends. Then, at the airport, when there was the boarding time, we had to wait with the rest of the people for almost two hours standing on the line without knowing what was going on. They just told us to wait. Finally we could access the plane. After 40 minutes inside, they told us to leave the plane again and told us the flight had been cancelled. We had to take our luggage and queue again for a couple of hours. Then, do the check in again and wait for another flight to take off, which was again delayed! We spent almost 12 hours at the airport. No information was provided, no solutions were offered. We had to seat in the last raw (when I had paid to seat on the first half of the plane). No money was refunded no apologizes or compensation was given. I also had pre-purchased food and they couldn’t provide the service. All in all, terrible. Never again!",  i chose british airways especially because i was going to travel with my niece and nephew and wanted everything to work well what a disaster first it took me two hours to do the checkin online due to a technical problem i also had to spend more than  minutes in a call to a uk number from my spanish cell phone because that’s the only service they provide on weekends then at the airport when there was the boarding time we had to wait with the rest of the people for almost two hours standing on the line without knowing what was going on they just told us to wait finally we could access the plane after  minutes inside they told us to leave the plane again and told us the flight had been cancelled we had to take our luggage and queue again for a couple of hours then do the check in again and wait for another flight to take off which was again delayed we spent almost  hours at the airport no information was provided no solutions were offered we had to seat in the last raw when i had paid to seat on the first half of the plane no money was refunded no apologizes or compensation was given i also had prepurchased food and they couldn’t provide the service all in all terrible never again,-0.04149572649572649,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
Not Verified | Horrible airline. Does not care about their customers. Used to be decent but has now since really fell off. A flight time of 5 hours and 30 mins but no meal while the flight attendants were having their eggs and sausage in the back? Didn't even offer juices. I would stick with another airline.,  horrible airline does not care about their customers used to be decent but has now since really fell off a flight time of  hours and  mins but no meal while the flight attendants were having their eggs and sausage in the back didnt even offer juices i would stick with another airline,-0.15833333333333333,Negative,['Staffing Levels']
"✅ Trip Verified |  This has been by far the worst service I have had on a plane. It's very obvious that if you are flying economy and not a frequent traveler of British Airways, they care very little about you. We had to wait an hour for them to even open the check-in. Once they did, they had 5 lines and only one that serviced economy. Even though the line for economy was three times the length of the premium classes. Then they told economy passengers that all bags had to be check and no carryon due to a full flight and no room in the overhead compartments. Once we arrived at the gate, there were not enough seats to fit everyone and you couldn't leave the boarding area. I will never fly this airline again! ",   this has been by far the worst service i have had on a plane its very obvious that if you are flying economy and not a frequent traveler of british airways they care very little about you we had to wait an hour for them to even open the checkin once they did they had  lines and only one that serviced economy even though the line for economy was three times the length of the premium classes then they told economy passengers that all bags had to be check and no carryon due to a full flight and no room in the overhead compartments once we arrived at the gate there were not enough seats to fit everyone and you couldnt leave the boarding area i will never fly this airline again ,-0.07451923076923078,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  24 hours before our departure on BA059 to Cape Town from Heathrow on Thursday 29th June, we did an online check-in. Seats had already been allocated for my wife and I - 41 E and F - which are the middle two seats of the central block of four. These were totally unsuitable for us as we are in our late 70's and getting in and out of seats to stretch our legs or go the the toilet would mean climbing over a person on the aisle. But there were no other seats available. We got to Heathrow about 6 hours before departure and tried to change seats at check-in, to no avail, although the lady was very sympathetic and tried her utmost. She did offer us an upgrade to Premium Economy but at 450GBP each it was beyond our affordability. She said we should try again at the departure gate but that also failed. We spoke to a member of the flight crew who was totally unsympathetic. The economy seats are so tiny that I was jammed shoulder to shoulder between by wife and a stranger, with knees touching the seat pocket in front. For 12 hours we suffered. When we did manage to get out of our seat due to the kindness of the young lady next to me on the aisle, it was a mission trying to clamber past the reclined backrest in front of me. BA Economy is absolutely awful. The evening meal was near-inedible - both choices were spicy foods which are not very suitable when flying, especially for an older person. The breakfast Spanish Omelette was, however, not bad at all. The previous day we had flown economy from Malta to Heathrow on Malta Airlines and that 3 hour trip was a pleasure. The seats are wide and there is ample legroom. If they can do it, then why not British Airways.",    hours before our departure on ba to cape town from heathrow on thursday th june we did an online checkin seats had already been allocated for my wife and i   e and f  which are the middle two seats of the central block of four these were totally unsuitable for us as we are in our late s and getting in and out of seats to stretch our legs or go the the toilet would mean climbing over a person on the aisle but there were no other seats available we got to heathrow about  hours before departure and tried to change seats at checkin to no avail although the lady was very sympathetic and tried her utmost she did offer us an upgrade to premium economy but at gbp each it was beyond our affordability she said we should try again at the departure gate but that also failed we spoke to a member of the flight crew who was totally unsympathetic the economy seats are so tiny that i was jammed shoulder to shoulder between by wife and a stranger with knees touching the seat pocket in front for  hours we suffered when we did manage to get out of our seat due to the kindness of the young lady next to me on the aisle it was a mission trying to clamber past the reclined backrest in front of me ba economy is absolutely awful the evening meal was nearinedible  both choices were spicy foods which are not very suitable when flying especially for an older person the breakfast spanish omelette was however not bad at all the previous day we had flown economy from malta to heathrow on malta airlines and that  hour trip was a pleasure the seats are wide and there is ample legroom if they can do it then why not british airways,-0.03221747388414054,Negative,"['Facilities', 'Staffing Levels']"
"✅ Trip Verified |  After travelling London to Madrid with British Airways, then with Iberia from Madrid to Lima and LATAM to Cuzco, my luggage arrived 7 days after me. When attempting to collect my luggage, mine was the only one not to arrive. I sought help and was informed to make a claim online. When my bag finally arrived 7 days later, the lock had been forced open and everything inside the case searched. Someone emptied my 1st aid kit and toiletries and threw my clothing about, I felt violated. I have been treated appallingly from start to finish. For a month, I have been back and forth to British Airways, yet they stated it is not their fault. ",   after travelling london to madrid with british airways then with iberia from madrid to lima and latam to cuzco my luggage arrived  days after me when attempting to collect my luggage mine was the only one not to arrive i sought help and was informed to make a claim online when my bag finally arrived  days later the lock had been forced open and everything inside the case searched someone emptied my st aid kit and toiletries and threw my clothing about i felt violated i have been treated appallingly from start to finish for a month i have been back and forth to british airways yet they stated it is not their fault ,-0.07222222222222223,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  The airline lost my luggage and was absolutely awful throughout the entire trip. They gave me no updates, their website sucks, and it was nearly impossible to get someone on the phone. They finally delivered my luggage to my hotel after i had left to go back to the US, 5 days after I told them to ship it back to the US. Now, I’ve been calling everyday begging them to get my bag back to me. They appease me on the phone, tell me they’re fixing it, but nothing changes. The hotel can’t get in touch with them and they haven’t even tried to pick to bag back up. Several times, when I called I got a message saying they were not answering due to too many complaints and calls and to “call back later”. ",   the airline lost my luggage and was absolutely awful throughout the entire trip they gave me no updates their website sucks and it was nearly impossible to get someone on the phone they finally delivered my luggage to my hotel after i had left to go back to the us  days after i told them to ship it back to the us now i’ve been calling everyday begging them to get my bag back to me they appease me on the phone tell me they’re fixing it but nothing changes the hotel can’t get in touch with them and they haven’t even tried to pick to bag back up several times when i called i got a message saying they were not answering due to too many complaints and calls and to “call back later” ,-0.11197916666666669,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | Absolutely horrible airline. Communication is terrible. Last minute delays, cancellations, seat changes with no communication. App and website user experience is years behind other airlines. Seats are cramped and uncomfortable. Overpriced. Would not fly again.",  absolutely horrible airline communication is terrible last minute delays cancellations seat changes with no communication app and website user experience is years behind other airlines seats are cramped and uncomfortable overpriced would not fly again,-0.48928571428571427,Negative,"['Facilities', 'Staffing Levels']"
✅ Trip Verified |  I flew from Cairo to Heathrow on what they call euro club class which is a cramped coach seat with the middle empty seat. Horrible service. I get to Heathrow airport 40 minutes late so I had to run around looking for my connecting flight. Finally jumping through escalators and train to another building where is my gate. Given a seat that is different than what I paid extra for ?! It’s a shame for such well known airline.,   i flew from cairo to heathrow on what they call euro club class which is a cramped coach seat with the middle empty seat horrible service i get to heathrow airport  minutes late so i had to run around looking for my connecting flight finally jumping through escalators and train to another building where is my gate given a seat that is different than what i paid extra for  it’s a shame for such well known airline,-0.17500000000000002,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified | I flew with numerous airlines, but I gotta admit, British Airways is by far the worst airline ever when it comes to customer support. I waited 3 weeks for a ticket change. Call center workers are giving you false information just so they would make you hang up. They told me I was supposed to get an email from them with the flight changes, but never got. They don't have a live chat just like American Airlines do, they don't have a online form to submit your questions, they don t have a working international number. Total garbage.",  i flew with numerous airlines but i gotta admit british airways is by far the worst airline ever when it comes to customer support i waited  weeks for a ticket change call center workers are giving you false information just so they would make you hang up they told me i was supposed to get an email from them with the flight changes but never got they dont have a live chat just like american airlines do they dont have a online form to submit your questions they don t have a working international number total garbage,-0.12636363636363637,Negative,['Staffing Levels']
"✅ Trip Verified |  I booked our first out of country trip to take my husband on a surprise trip to Monaco. I gave us over 3 hours for our connecting flight to and from home through Heathrow. Our flight left Seattle an hour late causing us to miss our connecting flight. We were rescheduled before we even landed. They booked us on a flight 7 hours later and offered no food tickets or any other type of reimbursement. Additionally we sat in their customer service line for an hour and a half to see if they could rebook us on an earlier flight, to watch them continually assist other customers that walked up outside of the queue (no earlier flights were available). When we arrived in Nice, France the airport was closed, including the rental car desk. We were not offered any assistance from the airline on a room or other accommodation for the night. We found a cab, which cost us 85 euros one one to get to our hotel. We thought there is no way something like this could happen on the way home….we were wrong. Our flight from Nice to Heathrow was 30 minutes late, with a 2.5 hour layover you would think we should still make our flight, unfortunately long security lines caused over 1.5 hr further delay. When arriving BA closed the doors and said they could not hold the plane any longer despite arriving 15mins before departure. After running through the Heathrow airport and going through security again. They sent us back to the customer service queue, where the first statement was we can’t get you out until tomorrow. After begging they found us a flight on another airline. At that time we were told our bags were transferred to our flight with Delta. We were given 8 pounds each for snacks at the airport for our now additional 5 hour delay. In total for our trip there and home we spent 13 hours at Heathrow airport which our original total layover of 6 hours, and we were offered 8 pound each. Unfortunately the drama continues. The two bags that they said made the Delta flight, shockingly did not. We were told that we had the file the claim with Delta, since the last part of our flight was with them. We have now been home for 5 days and each airline is pointing the finger at the other. As I said to both of them today. I don’t care who’ has my bags figure it out and send me my luggage I don't want your $500 reimbursement per bag, as that doesn’t come close to the memories and stuff that I have in there. I will never fly British Airways again, and Delta’s baggage people are not doing great either.",   i booked our first out of country trip to take my husband on a surprise trip to monaco i gave us over  hours for our connecting flight to and from home through heathrow our flight left seattle an hour late causing us to miss our connecting flight we were rescheduled before we even landed they booked us on a flight  hours later and offered no food tickets or any other type of reimbursement additionally we sat in their customer service line for an hour and a half to see if they could rebook us on an earlier flight to watch them continually assist other customers that walked up outside of the queue no earlier flights were available when we arrived in nice france the airport was closed including the rental car desk we were not offered any assistance from the airline on a room or other accommodation for the night we found a cab which cost us  euros one one to get to our hotel we thought there is no way something like this could happen on the way home…we were wrong our flight from nice to heathrow was  minutes late with a  hour layover you would think we should still make our flight unfortunately long security lines caused over  hr further delay when arriving ba closed the doors and said they could not hold the plane any longer despite arriving mins before departure after running through the heathrow airport and going through security again they sent us back to the customer service queue where the first statement was we can’t get you out until tomorrow after begging they found us a flight on another airline at that time we were told our bags were transferred to our flight with delta we were given  pounds each for snacks at the airport for our now additional  hour delay in total for our trip there and home we spent  hours at heathrow airport which our original total layover of  hours and we were offered  pound each unfortunately the drama continues the two bags that they said made the delta flight shockingly did not we were told that we had the file the claim with delta since the last part of our flight was with them we have now been home for  days and each airline is pointing the finger at the other as i said to both of them today i don’t care who’ has my bags figure it out and send me my luggage i dont want your  reimbursement per bag as that doesn’t come close to the memories and stuff that i have in there i will never fly british airways again and delta’s baggage people are not doing great either,-0.02247474747474747,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"Not Verified |  May 3, flew from Seattle to Heathrow then to Edinburgh. BA lost my golf bag which caused me to purchase golf shoes, club rentals, tees, balls. I had tee times at two courses in St. Andrews that took months to make. The promised my bag returned in 24 hours and they would reimburse occurred expenses. I contacted BA and they state they would only reimburse toiletries. Then the return flight home was randomly canceled by BA without notifying me or without notice two weeks before the scheduled flight. I contacted the corporate travel team, they informed me BA, canceled my return reservation. They rebooked me on the same flight. BA customer service was horrendous and make false promises. I will never use this airlines again. Beware of British Airways. They also randomly canceled my girlfriend and her fathers flight and they are both gold members.",   may  flew from seattle to heathrow then to edinburgh ba lost my golf bag which caused me to purchase golf shoes club rentals tees balls i had tee times at two courses in st andrews that took months to make the promised my bag returned in  hours and they would reimburse occurred expenses i contacted ba and they state they would only reimburse toiletries then the return flight home was randomly canceled by ba without notifying me or without notice two weeks before the scheduled flight i contacted the corporate travel team they informed me ba canceled my return reservation they rebooked me on the same flight ba customer service was horrendous and make false promises i will never use this airlines again beware of british airways they also randomly canceled my girlfriend and her fathers flight and they are both gold members,-0.2,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | The flight schedule was delayed for one hour. After boarding the plane we were delayed at least another 30 minutes. When we arrived in London, we were delayed again for at least another 30 minutes to find a gate. We were left with 45 minutes only to catch our connecting flight to Barcelona, we needed to run and take the train to different terminal to catch our next connecting flight. When we arrived at Barcelona airport, we discovered that our check in luggage was still in London. Very painful trip (disrupted our vacation). Not flying with BA anymore if I can find alternative Airlines. ",  the flight schedule was delayed for one hour after boarding the plane we were delayed at least another  minutes when we arrived in london we were delayed again for at least another  minutes to find a gate we were left with  minutes only to catch our connecting flight to barcelona we needed to run and take the train to different terminal to catch our next connecting flight when we arrived at barcelona airport we discovered that our check in luggage was still in london very painful trip disrupted our vacation not flying with ba anymore if i can find alternative airlines ,-0.2157142857142857,Negative,"['Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified | The worst experience in all my years of travel. My first flight with my two kids from Boston to London was delayed by 2 hours, resulting in me missing my connecting flight. Despite having a layover of approximately 2.5 hours, I ended up waiting until 4.30 pm to board my flight to Cairo. Unfortunately, even that flight was delayed. I would strongly advise avoiding this particular airline, even if it means paying a bit more for a different option.",  the worst experience in all my years of travel my first flight with my two kids from boston to london was delayed by  hours resulting in me missing my connecting flight despite having a layover of approximately  hours i ended up waiting until  pm to board my flight to cairo unfortunately even that flight was delayed i would strongly advise avoiding this particular airline even if it means paying a bit more for a different option,-0.08333333333333333,Negative,['Staffing Levels']
"✅ Trip Verified |  I haven't flown British Airways before and will never fly them again! The check-in process was terrible and slow. There were over 30 people in the regular check in line and they had two agents working it. They had one agent working the first class line. It should not take that long to check people in especially when people should have checked in online ahead of time. Our group checked in online and almost missed our plane because of the slow counter service. We had to run to the gate and we did make it, but they were terrible!",   i havent flown british airways before and will never fly them again the checkin process was terrible and slow there were over  people in the regular check in line and they had two agents working it they had one agent working the first class line it should not take that long to check people in especially when people should have checked in online ahead of time our group checked in online and almost missed our plane because of the slow counter service we had to run to the gate and we did make it but they were terrible,-0.27999999999999997,Negative,"['Staffing Levels', 'Specific Service Issues']"
"Not Verified |  My itinerary was supposed to be Las Vegas-Chicago-London-Venice. When I landed in London Heathrow, I was stuck on the aircraft for 2 hours with no explanation as to why and because of such a delay I missed my connecting flight to Venice. Getting off the plane was when the real nightmare took place. Our flight had over 300 people aboard meaning many were in a rush to get to their flights or had already missed their flight. They put us into two lines, one of them being for people who missed their flight. I waited approximately 10 minutes just to come up to a clerk who told me ""Since I missed my flight I would have to go to the connecting flight BA service desks for further assistance."" If I were to have known that was the only information I would receive I would have skipped being in that line altogether. When I went to the service desk where there were more than 60+ people standing in line, I waited 30+ minutes until a clerk came by passing everyone a pamphlet telling people to create an account online and to book our flights through the BA site since their systems were down and couldn't rebook anyone. It was a hassle doing anything through he BA site so I ended up calling the helpline. After waiting to be connected to a BA rep. I spoke with a woman who said I would have to call Iberia Airlines for a rebook, I called Iberia and they said since I booked through Expedia I would have to call them. Expedia then said I would have to call BA for the rebook so when I called BA again, the rep. said the only flight he could get me booked for was for the following Monday, mind you I was travelling since the 25th which was a Friday. All the hotels in the vicinity of the airport were booked, I was trying to figure out where my checked baggage went (I still don't have it), most of the customer service I got from BA reps was horrible service as if they could care less for the predicament their company caused me. They acted like I was inconveniencing them with ""my issues"". I also had to sleep in the airport waiting for my flight the next morning because hotels were booked. Overall my experience with British Airlines has been the worst airline experience I've ever had to deal with. I will never book with this company again. I would rather pay more money for a ticket in a different airline than buy through this company again.",   my itinerary was supposed to be las vegaschicagolondonvenice when i landed in london heathrow i was stuck on the aircraft for  hours with no explanation as to why and because of such a delay i missed my connecting flight to venice getting off the plane was when the real nightmare took place our flight had over  people aboard meaning many were in a rush to get to their flights or had already missed their flight they put us into two lines one of them being for people who missed their flight i waited approximately  minutes just to come up to a clerk who told me since i missed my flight i would have to go to the connecting flight ba service desks for further assistance if i were to have known that was the only information i would receive i would have skipped being in that line altogether when i went to the service desk where there were more than  people standing in line i waited  minutes until a clerk came by passing everyone a pamphlet telling people to create an account online and to book our flights through the ba site since their systems were down and couldnt rebook anyone it was a hassle doing anything through he ba site so i ended up calling the helpline after waiting to be connected to a ba rep i spoke with a woman who said i would have to call iberia airlines for a rebook i called iberia and they said since i booked through expedia i would have to call them expedia then said i would have to call ba for the rebook so when i called ba again the rep said the only flight he could get me booked for was for the following monday mind you i was travelling since the th which was a friday all the hotels in the vicinity of the airport were booked i was trying to figure out where my checked baggage went i still dont have it most of the customer service i got from ba reps was horrible service as if they could care less for the predicament their company caused me they acted like i was inconveniencing them with my issues i also had to sleep in the airport waiting for my flight the next morning because hotels were booked overall my experience with british airlines has been the worst airline experience ive ever had to deal with i will never book with this company again i would rather pay more money for a ticket in a different airline than buy through this company again,-0.02748538011695907,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |. The BA first lounge at Terminal 5 was a  zoo at 2pm, dirty tables and used tableware everywhere. Worse than this, the usual atrocious boarding gate service, and boarding started 50 mins late. The flight was operated by a Finnair A320, which is barely low cost standard let alone business class. Hard, thin, uncomfortable seats, poor legroom and the cabin was simply tatty - I remain shocked that BA allow this, and it's time for BA's CEO and management focused on standards rather than bean counting. Finnair cabin staff were fundamentally courteous, but they provide a very trimmed down, budget airline type service, as the whole trip turned out to be - and yet this business class ticket was one of the more expensive on recent trips. I thought post Covid that BA were better for a few months, but with the many cost cuts they are making, they fall well below all other European full service Airlines. ",  the ba first lounge at terminal  was a  zoo at pm dirty tables and used tableware everywhere worse than this the usual atrocious boarding gate service and boarding started  mins late the flight was operated by a finnair a which is barely low cost standard let alone business class hard thin uncomfortable seats poor legroom and the cabin was simply tatty  i remain shocked that ba allow this and its time for bas ceo and management focused on standards rather than bean counting finnair cabin staff were fundamentally courteous but they provide a very trimmed down budget airline type service as the whole trip turned out to be  and yet this business class ticket was one of the more expensive on recent trips i thought post covid that ba were better for a few months but with the many cost cuts they are making they fall well below all other european full service airlines ,-0.08971193415637856,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  Absolutely terrible experience. The app would not let me check in online and repeatedly asked for COVID documents, but then did not accept them even when provided. I was trying to fly back to the USA, where I am a citizen and the app caused repeated errors. I went to British Airways Customer Service to check in and was told that my seat was already given away to another passenger, even though I was there in plenty of time. This was also during an industrial action at Heathrow, meaning the number of flights were limited. I was delayed over 24 hours in returning to the USA, all because of their terrible app and then bad customer service that gives away seats even when the paid passenger is already there at the airport.",   absolutely terrible experience the app would not let me check in online and repeatedly asked for covid documents but then did not accept them even when provided i was trying to fly back to the usa where i am a citizen and the app caused repeated errors i went to british airways customer service to check in and was told that my seat was already given away to another passenger even though i was there in plenty of time this was also during an industrial action at heathrow meaning the number of flights were limited i was delayed over  hours in returning to the usa all because of their terrible app and then bad customer service that gives away seats even when the paid passenger is already there at the airport,-0.23392857142857137,Negative,"['Customer Service', 'Facilities', 'Staffing Levels', 'Specific Service Issues']"
✅ Trip Verified | BA overbook every flight to maximise their income with no regard for the customer. It means you cannot check in online or at the kiosk in the airport and have to queue even with no luggage. Makes easyJet and Ryanair look like customer champions. The server in Itsu in the BA terminal says she stopped flying BA years ago due to the service being bad all the time. Most customers she serves have a complaint Staff don't care as poor service and unhappy customers is a routine occurrence.,  ba overbook every flight to maximise their income with no regard for the customer it means you cannot check in online or at the kiosk in the airport and have to queue even with no luggage makes easyjet and ryanair look like customer champions the server in itsu in the ba terminal says she stopped flying ba years ago due to the service being bad all the time most customers she serves have a complaint staff dont care as poor service and unhappy customers is a routine occurrence,-0.2708333333333333,Negative,"['Customer Service', 'Staffing Levels', 'Specific Service Issues']"
"✅ Trip Verified |  I will never travel with British Airways again. I spent over $10,000 on a business class seat to attend a funeral in the UK. First, the Boeing 787-9 cabin has 7 seats across the aisle so what you are getting in reality is premium economy. The seats are narrow and effectively are a business class seat cut in half. They have squeezed these seats in which means that some passengers bump their heads into the bulkhead when they stand up and many have to clamber over others to go to the toilet, which wakes up that passenger. The whole point about business class is that you pay to rest and have privacy and not have someone push over the top of you. Second, the food was disgusting. Third, the service terrible. Fourth, the toilet was tiny. Fifth, the inflight screen was fixed and too high so I could not see anything. Sixth, their baggage handling is also appalling meaning that my taxi was waiting for 2 hours and I had to pay more (no free airport transfers with British Airways). Seventh, the charging points did not work. The second leg to London was on a larger plane with 4 seats across the aisle. That was bearable because no hopping over people but the seat was very uncomfortable because it was not one piece. This means that you are sleeping on a metal bar (the seat) where there is a gap in the seat. To add insult to injury I now find that both flights back to Sydney are on the small plane. To book a seat before check in is $170. I paid it but note that there were only 4 seats left. This is why I got the worst seat in the house going out. This is the most appalling airline service I have ever encountered. There is no point paying for business class in British Airways. ",   i will never travel with british airways again i spent over  on a business class seat to attend a funeral in the uk first the boeing  cabin has  seats across the aisle so what you are getting in reality is premium economy the seats are narrow and effectively are a business class seat cut in half they have squeezed these seats in which means that some passengers bump their heads into the bulkhead when they stand up and many have to clamber over others to go to the toilet which wakes up that passenger the whole point about business class is that you pay to rest and have privacy and not have someone push over the top of you second the food was disgusting third the service terrible fourth the toilet was tiny fifth the inflight screen was fixed and too high so i could not see anything sixth their baggage handling is also appalling meaning that my taxi was waiting for  hours and i had to pay more no free airport transfers with british airways seventh the charging points did not work the second leg to london was on a larger plane with  seats across the aisle that was bearable because no hopping over people but the seat was very uncomfortable because it was not one piece this means that you are sleeping on a metal bar the seat where there is a gap in the seat to add insult to injury i now find that both flights back to sydney are on the small plane to book a seat before check in is  i paid it but note that there were only  seats left this is why i got the worst seat in the house going out this is the most appalling airline service i have ever encountered there is no point paying for business class in british airways ,-0.05950980392156863,Negative,"['Facilities', 'Staffing Levels', 'Specific Service Issues']"
